,Positive,Negative
926,,Asia set to trade cautiously as traders weigh coronavirus impact #NSEUPDATEpic.twitter.com/EpaORv4Y67
927,,"Authorities in the United States acknowledged reports that an 83-year-old American woman in Malaysia contracted the novel coronavirus while on a cruise ship, a State Department official said.

(adsbygoogle = window.adsbygoogle || ).push({});

“We http://factprint.com.ng/2020/02/16/state-department-says-its-aware-of-reports-that-a-us-citizen-in-malaysia-has-coronavirus/ …pic.twitter.com/YAp2D19jzy"
928,,Coronavirus live updates: China's Hubei province confirms another 100 deaths #NSEUPDATEpic.twitter.com/gFkGMNZ9vU
929,,"#ChinaVirus Toll Reaches 1,765 As New Cases Rise, Government Says

 #china #worldpowers #climatesecurity #breaking #wuhanvirus #wuhancoronavirus #news #unsc #disobedientdss #wuhan #politics #sars #virus #who #coronavirus https://lnkd.in/gn5VQ9c "
930,,"@adeyanjudeji Air Peace is not a charity organization. They should be quarantined, treated and medically proven to be safe. I'm sorry to say that Nigeria's marriage to China is a time bomb if preventive measures are not taken. Just imagine #coronavirus in Nigeria, "
931,,@EddieMadaki remember when I commented on your page that I do not agree that the Corona virus is not as deadly as the regular flu!! https://twitter.com/CNN/status/1229174904618131456 …
932,,"Coronavirus update:
- 71,223 cases worldwide
- 8,228 suspected cases
- 1,770 fatalities
- 10,699 in serious/critical condition
- 10,559 recovered
- Most cases in China
- 26 countries reporting cases"
933,,"Singapore confirms 3 new coronavirus cases

Singapore has identified three new cases of the novel coronavirus, bringing the citywide total to 75 confirmed cases, the country's health ministry said. http://factprint.com.ng/2020/02/16/singapore-confirms-3-new-coronavirus-cases/ …pic.twitter.com/b2mo8jTb0A"
934,,China offers tax cuts to blunt economic impact of coronavirus https://ift.tt/38l6Yru 
935,,Nigeria acquires reagents for detection of coronavirus https://ift.tt/2tRZwF8 
936,,@NCDCgov On Corona virus: We need to monitor online stores that import goods from China or overseas generally. These packages may contain droplets from an infected person. Human can be screened at exit/entrance. What of items?
937,,Lmao appaz they told him not to come to training ground Cos of coronavirus
938,,"Over 20'000 Chinese citizens willfully accepted Islam after it was obviously proven that ""coronavirus"" plague did not spread to d Muslims communities. 
ALLAHU AKHBAR!"
939,,"""your excellency, corruption is the biggest strategic to humankind......and I strongly believe that even corona virus is caused by corruption""

"
940,,"And some fools were even clapping when he said coronavirus is caused by corruption. Like, why did they clap? Did he make sense to the? And how can corruption be the greatest strategy in humankind? 
@officialEFCC, you need to publicly apologize to @thecableng fr countering d truth"
941,,"“Corruption is the biggest strategy to human kind” strategy for or what??
He’s saying jargons! I mean what concerns corruption/coronavirus?? What’s the correlation?
What kind of people do we have at the helm of affairs?
Is that why he conducted a million walk against corruption?"
942,,W.h.o knows Nigerian government are playing @NGRPresident about coronavirus
943,,"@MBuhari  and @ProfOsinbajo  so your @officialEFCC acting chairman said CORONAVIRUS is caused by corruption? That corruption that caused the coronavirus must have taken place in ASO ROCK.
What an idiotic statement in this 21st century."
944,,China: Beyond the scourge of Coronavirus https://www.wetinhappen.com.ng/china-beyond-the-scourge-of-coronavirus/ …pic.twitter.com/IAYbLZ2N4r
945,,"Your boss is simply uneducated. If he made the statement, the way you presented it, no one will think otherwise. In his words he said coronavirus is caused by corruption. Don't defend the undefendable pls."
946,,"Let's not even raise the issue of these same set of persons being the heads of every important govt ministry or parastatal that matter. Corruption is the cause of corona virus - Magu 2020 

Na em"
947,,"#ChinaVirus #DeathToll Surges To 2,000, According To The Government

#china #worldpowers #climatesecurity #unsc #breaking #disobedientdss #wuhanvirus #wuhancoronavirus #wuhan #virus #news #sars #wuhanoutbreak #who #coronavirus #politics https://lnkd.in/eDPzf7T "
948,,I'm Corona Virus 
949,,Coronavirus live updates: China Hubei deaths http://wealthpluz.com/coronavirus-live-updates-china-hubei-deaths/ …pic.twitter.com/y854htLK6g
950,,"COVID-19: @WHO Reports 92 Cases Of Human-To-Human Transmission Outside China

#china #worldpowers #climatesecurity #un #breaking #disobedientdss #news#politics #wuhan #sars #wuhancoronavirus #who #virus #wuhanoutbreak #coronavirus https://lnkd.in/epNkYWj "
951,,Magu is a scam caused by coronavirus
952,,Coronavirus live updates: China's Hubei province reports another 132 deaths #NSEUPDATEpic.twitter.com/1y6E5Ox3QQ
953,,"The acting chairman of the Economic and Financial Crimes Commission (@OfficialEFCC), Ibrahim Magu, has claimed that coronavirus is traceable to corruption.  At the passing out parade of 281 cadets of the @OfficialEFCC Detective Inspector… https://thewhistler.ng/corruption-cause-of-coronavirus-efccs-magu/?utm_source=dlvr.it&utm_medium=twitter …  - TheWhistler"
954,,How on earth does coronavirus and corruption relate. Where is the connectivity? 
955,,"Corruption Cause Of Coronavirus - EFCC's Magu
https://thewhistler.ng/corruption-cause-of-coronavirus-efccs-magu/ …"
956,,"Apple’s new iPad Pro could be delayed due to the coronavirus, report claims https://goo.gl/fb/tmAjeA "
957,,Coronavirus LIVE: Hotel near London’s Heathrow airport CLOSED and designated as a… https://goo.gl/fb/moqjfY 
958,,Coronavirus will be arrested and prosecuted by the EFCC
959,,"Let's forget about ""corruption is the cause of Coronavirus virus"" but ponder on these two ""corruption is the biggest strategy to humankind"" and ""all the diseases now running about."". Biko someone should help explain. "
960,,May God keep us safe from this coronavirus caused by Corruption!
961,,"Any outbreak of Corona Virus in Nigeria, we are all fucked... How can someone with brain say that a Virus is politically motivated? "
962,,First coronavirus case in Africa recorded in Egypt https://misspetitenaijablog.com/2020/02/14/first-coronavirus-case-in-africa-recorded-in-egypt/ …pic.twitter.com/XfjNhTdC0j
963,,"Coronavirus spreads to Africa as China confirms 46,550 cases http://dlvr.it/RQ3xhR pic.twitter.com/nCi9mIKqJp"
964,,On Coronavirus; speaking truth instead of fear https://npgnetwork.wordpress.com/2020/02/14/on-coronavirus-speaking-truth-instead-of-fear/ …pic.twitter.com/PJQCjghlTO
965,,"COVID-19: #China Reports 139 More Virus Deaths In Hard-Hit Province

#virus #worldpowers #climatesecurity #unsc #breaking #wuhan #news #wuhancoronavirus #wuhanvirus #wuhancoronavirus #sars #who #coronavirus https://lnkd.in/eyC_Dj2 "
966,,Coronavirus airvirus supervirus we shall never serve them in God's name
967,,Edmonton businesses seeing impact of China manufacturing disruptions from coronavirus – Edmonton https://theleaderassumpta.com/edmonton-businesses-seeing-impact-of-china-manufacturing-disruptions-from-coronavirus-edmonton/ …pic.twitter.com/YIKZMnMtV2
968,,"Egypt Records First Coronavirus Case In Africa.
https://www.channelstv.com/2020/02/14/breaking-egypt-records-first-coronavirus-case-in-africa/ …

via @GoogleNews"
969,,What is the Impact of Coronavirus on the Nigerian Economy? http://giftedanalysts.com/what-is-the-impact-of-coronavirus-on-the-nigerian-economy/ …pic.twitter.com/6hNNOYmdQl
970,,Asin Clean from Corona virus
971,,Tesla acknowledges 'health epidemics' as new risk in financial filing amid coronavirus outbreak #NSEUPDATEpic.twitter.com/EJvG8JwOCX
972,,"Coronavirus travel ban, strict infection control will keep virus at bay in US, former NY… https://goo.gl/fb/jKGBTG "
973,,This people are trying to lure coronavirus into our country.....
974,,Sometin dat has coronavirus https://twitter.com/DrJoeAbah/status/1227947286430351360 …
975,,I still think the Corona Virus cases/deaths are grossly underreported to avoid unnecessary panic.
976,,Fears 40m Brits could get coronavirus as disease is ‘becoming global pandemic’ – Mirror… https://goo.gl/fb/Xi7BD3 
977,,"11pm Man Utd news LIVE: Mbappe transfer offer, Ighalo ‘quarantined’ over coronavirus… https://goo.gl/fb/F2XebE "
978,,I wish coronavirus or some devastating disease can't affect niggers...that would be a wonderful balance
979,,Senator Tom Cotton Repeats Fringe Theory of Coronavirus Origins by ALEXANDRA STEVENSON https://global9janews.wordpress.com/2020/02/18/senator-tom-cotton-repeats-fringe-theory-of-coronavirus-origins-by-alexandra-stevenson/ …pic.twitter.com/chZvmnQ0aZ
980,,"Awake, Jehovah Witness magazine predicted coronavirus 15 years ago https://www.afronaija.com.ng/news-and-gist/awake-jehovah-witness-magazine-predicted-coronavirus-15-years-ago/ …pic.twitter.com/FPZKHVj0PC"
981,,"Perhaps it could be said that God is punishing them for the wicked acts with the coronavirus thing. But unfortunately,they won't suffer alone"
982,,Coronavirus live updates: China's Hubei province reports 93 additional deaths #NSEUPDATEpic.twitter.com/7xS9gjwT0i
983,,"Even the ""novel corona virus"" could not stop him. Honestly this pic elates me."
984,,"Africa ain't being any host to coronavirus 
African airports gotta quarantine all immigrants "
985,,@Coronavirus  you're not alone
986,,#Latest News Plus: #America: Health authorities expect #coronavirus spr... https://www.latestnewsplus.com/2020/02/america-health-authorities-expect.html?spref=tw …
987,,Latest News Plus: America: Health authorities expect coronavirus spr... https://www.latestnewsplus.com/2020/02/america-health-authorities-expect.html?spref=tw …
988,,"#America: #HealthAuthorities Expect #Coronavirus Spread On #USSoil
#worldpowers #climatesecurity #breaking #disobedientdss #unsc #nucleardeal #wuhan #wuhanvirus #corruptiontrials #wuhancoronavirus #news #chinavirus #politics #bre…https://lnkd.in/eCChswU  https://lnkd.in/ea4gUX3 "
989,,Corona virus just liked this tweet
990,,Corona Virus: Victor Moses and Inter Milan teammates To Play Europa League Behind Closed Doors https://cornerstonenewsng.com/corona-virus-victor-moses-and-inter-milan-teammates-to-play-europa-league-behind-closed-doors/ …
991,,Global Stock market fall for fear of Coronavirus
992,,Coronavirus: Matches in Italian Serie A To Be Played Behind Closed Doors https://www.checkupdatetv.com/coronavirus-matches-in-italian-serie-a-to-be-played-behind-closed-doors/sport-news/ …pic.twitter.com/xtQsqrLYyo
993,,U.S. Stocks Plunge as Coronavirus Crisis Spreads https://ift.tt/38UBTek 
994,,All these Coronavirus in Lagos updates wouldn't still stop some people from carrying Olosho and doing hookups this weekend in Lagos. pic.twitter.com/Dx7E60g37w
995,,Hollup... Can we get this coronavirus by touching money? I mean you can never tell who used it
996,,Public Announcement: CORONAVIRUS-19 in Nigeria: HE Prince Frank Ukonga the National Chairman of the DA-Democratic Alternative Party Urge the FG to be Pro-Active to Stem the Dreaded Virus from killing Millions of Nigerians. https://nationalpeoplesnews2.blogspot.com/2020/02/public-announcement-coronavirus-19-in.html …
997,,"#COVID19: Kingdom of Saudi Bars #GulfCitizens From #HolyCities Over #Coronavirus Fears 

#worldpowers #climatesecurity #breaking #disobedientdss #unsc #news #politics #breakingnews #wuhan #wuhanvirus #wuhancoronavirus #chinavirus #…https://lnkd.in/e2RY_MA  https://lnkd.in/eqdvWNM "
998,,I hope dey will return d money if there was no case of coronavirus in Nigeria latter on
999,,WHO says window of opportunity to stem coronavirus ‘narrowing’ as cases soar https://my.xyz.ng/p/239814 
1000,,"May every one who steals from this amount be visited by the money owner Covid-19 coronavirus in Jesus Name 

Nigeria Tweeps chorus - A thunderous Amen 
@The_Seeker76 @Dann_10 @CACCOT1 @CitizenPeper @omo_akinhttps://twitter.com/MobilePunch/status/1230889866323484676 …"
1001,,Coronavirus: Pregnant nurse ‘propaganda’ sparks backlash https://naijamoon.com/2020/02/21/coronavirus-pregnant-nurse-propaganda-sparks-backlash/ …pic.twitter.com/lO55qWedcW
1002,,Coronavirus drops for 14 consecutive days -Chinese Commission https://dailytimes.ng/2020/02/18/coronavirus-drops-for-14-consecutive-days-chinese-commission/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1582267294 …pic.twitter.com/oZVi7S5IZZ
1003,,Is like you want my company.....remember i'm corona virus......
1004,,"Coronavirus: ‘Narrowing window’ to contain outbreak, WHO says https://naijamoon.com/2020/02/21/coronavirus-narrowing-window-to-contain-outbreak-who-says/ …pic.twitter.com/60HerOHx7J"
1005,,"WHO: windows for containing CoronaVirus is closing.
The west and Co. have succeeded in creating IDPs
And now the VIRUS WILL finish what they have envisaged long ago."
1006,,And deadly as coronavirus 
1007,,(Coronavirus: Chinese tourist dies from an infection in France – minister) - https://www.sabi-sabi.com/2020/02/15/coronavirus-chinese-tourist-dies-from-an-infection-in-france-minister/ …pic.twitter.com/7iHqjoPlyE
1008,,Tension in Italy as over 40 matches are called off over coronavirus fears  #Coronavirus #NetNaijahttps://www.thenetnaija.com/forum/entertainment/sports/74121-tension-italy-40-matches-called-coronavirus-fears …
1009,,Nigerians react to new report Chloroquine helps fight Coronavirus http://rviv.ly/JlE4OX 
1010,,"No she’s not your sister brother 

Zaaji mufa"
1011,,Abeg tell him 
1012,,Sharp rise in coronavirus cases alarms world health officials – Channel 4 News https://goo.gl/fb/oY6sLo 
1013,,Yeah Follow him dan Ubanshi
1014,,"JUST IN: Suspected case of Coronavirus in Lagos, patient isolated READ MORE https://www.newsheadlines.com.ng/pm-newspapers/2020/02/27/just-in-suspected-case-of-coronavirus-in-lagos-patient-isolated/ …"
1015,,"With this, I hope we stop seeing long epistles from @officialEFCC.

Your Oga has spoken again. Someone created 'corruption' virus aka #coronavirus https://twitter.com/thecableng/status/1232642804955910144 …"
1016,,"I Insist Say Na Corruption Cause Coronavirus – EFCC Oga, Ibrahim Magu (video) https://www.madamaproko.net/2020/02/i-insist-say-na-corruption-cause-coronavirus-efcc-oga-ibrahim-magu-video.html …pic.twitter.com/oK6ASMqjhN"
1017,,"Why are people misconstruing this man’s words, he said coronavirus was created in the lab by a corrupt mind, it was born out of corruption. People should listen well before judging abeg"
1018,,Latest News Plus: #Coronavirus cases in Italy rise to 400 as regional... https://www.latestnewsplus.com/2020/02/coronavirus-cases-in-italy-rise-to-400.html?spref=tw …
1019,,Latest News Plus: Coronavirus cases in Italy rise to 400 as regional... https://www.latestnewsplus.com/2020/02/coronavirus-cases-in-italy-rise-to-400.html?spref=tw …
1020,,"#Coronavirus Cases In  #Italy Rise To 400 As Regional Official Self-Isolates

#china #economy #breakingnews #covid19 #wuhan #wuhan #wuhancoronavirus #chinavirus #hongkong #worldpowers #climatesecurity #disobedientdss #unsc #asia #…https://lnkd.in/ggbHKU3  https://lnkd.in/g-vDkBN "
1021,,The Federal Ministry of Health has confirmed a coronavirus(Covid-19) case in Lagos State Nigeria. The case which was confirmed on 27/02/2020 is the first case to be reported in Nigeria since the beginning of the outbreak in China in January 2020 @WHO @BBCWorld #CoronaVirusUpdatespic.twitter.com/uF79NYzvAz
1022,,(Can Your Beards Put You At Threat Of Coronavirus?Guardian Life — The Guardian Nigeria Information – Nigeria and World News) - https://www.sabi-sabi.com/2020/02/27/can-your-beards-put-you-at-threat-of-coronavirusguardian-life-the-guardian-nigeria-information-nigeria-and-world-news/ …pic.twitter.com/Ieah1zAHWc
1023,,Pence Will Control All Coronavirus Messaging From Health Officials by Michael D. Shear and Maggie Haberman https://global9janews.wordpress.com/2020/02/28/pence-will-control-all-coronavirus-messaging-from-health-officials-by-michael-d-shear-and-maggie-haberman/ …pic.twitter.com/JVGAgRwn7p
1024,,"Breaking: A case of coronavirus has been confirmed in Lagos Nigeria..... 

Sources
NCDC
MINISTER OF HEALTH..

BE VIGILANT"
1025,,#Nigeria reports first case of Coronavirus. https://twitter.com/DrEOEhanire/status/1233174033383989248 …
1026,,WHO Concerned About Coronavirus Cases http://dlvr.it/RQcNS8 pic.twitter.com/pmft0pDzgi
1027,,"(China studies 5,000 new coronavirus cases, cruise ship disembarks in Cambodia) - https://www.sabi-sabi.com/2020/02/14/china-studies-5000-new-coronavirus-cases-cruise-ship-disembarks-in-cambodia/ …pic.twitter.com/iooXkQeGK0"
1028,,Lol @officialEFCC is doing media damage . Magu the corona-virus detective https://twitter.com/officialEFCC/status/1231633862758891522 …
1029,,"I can't even remember what my ex looks like, so I guess Corona virus."
1030,,Turkey closes land border crossings with Iran over coronavirus https://thegazette.ng/turkey-closes-land-border-crossings-with-iran-over-coronavirus/ …pic.twitter.com/EShruRABPW
1031,,Turkey closes land border crossings with Iran over coronavirus https://thegazette.ng/turkey-closes-land-border-crossings-with-iran-over-coronavirus/ …pic.twitter.com/wDkC1jAsNB
1032,,"RT @KemiOlunloyo: #BREAKING #CoronaVirus is INCREASING In Lagos🇳🇬😷🦠
Almost nobody is wearing masks on the streets. They are hanging it on t…"
1033,,RT @mymixtapez: Nigerian billionaire Ray Hushpuppi &amp; his friend Woodberry have been extradited to the U.S after allegedly tricking the U.S…
1034,,"RT @visualData9: #COVID19 Update: Breakdown of #coronavirus cases by continents.

Globally there are 7,743,169 confirmed cases, 3,346,636 a…"
1035,,"CUT PROJECT TOPICS AND MATERIALS
Get Complete Project Chapter 1-5 at https://t.co/ZRzox0bsRz
#CUT #SaturdayThoughts… https://t.co/cOovhXmGR6"
1036,,"https://t.co/AnzgifYfjl 
EFFECT OF OVERPOPULATION ON THE ACADEMIC PERFORMANCE OF STUDENTS 
#Coronavirus #COVID19 #USA #SaturdayT"
1037,,RT @AlArabiya_Eng: Scientists have begun exploring how some individuals who have never come into contact with the novel #coronavirus are se…
1038,,"#Coronavirus, worldwide.

Cases: 7,740,000

Deaths: 428,000

Recoveries: 3,965,000"
1039,,"RT @thecableng: EXTRA: Indian healer who kissed hands to 'cure COVID-19’ dies from the virus | TheCable https://t.co/kOMvREiscK

#COVID19 #…"
1040,,"RT @TrueNewsNG: #Coronavirus, worldwide.

Cases: 7,740,000

Deaths: 428,000

Recoveries: 3,965,000"
1041,,Fake news from the wrong sources.
1042,,"RT @CDCgov: If you have diabetes, you are at higher risk for getting seriously ill from #coronavirus. Learn how you can take steps to prote…"
1043,,RT @SkyNews: MPs have criticised the way British Airways has treated its workers during the #coronavirus pandemic https://t.co/o7GT2Ng09x
1044,,"RT @AlArabiya_Eng: Latest on Saudi Arabia: The Kingdom confirms 119,942 total #coronavirus cases after detecting 3,921 new infections, the…"
1045,,"RT @dwnews: Clowns in Guatemala are forced to beg for money to survive, as the #coronavirus pandemic put them out of work 😢 https://t.co/sU…"
1046,,"RT @Wyobi__: MY MOM BEAT #CORONAVIRUS GUYS!! 

After two weeks in the hospital, her test results finally came out negative at 5am this morn…"
1047,,"RT @ChubaEzeks: Judging by what we saw when we were out today, this makes sense. It really plays around with your cognitive biases. A poten…"
1048,,EXTRA: Indian healer who kissed hands to 'cure COVID-19’ dies from the virus | TheCable https://t.co/ujLiH5FyCk… https://t.co/aoaYQeKl6M
1049,,"Aisha Buhari to IGP: Release my staff in your custody, they are exposed to #coronavirus
https://t.co/jQ2PFcVzm2… https://t.co/yn5XThYa00"
1050,,"Aisha Buhari to IGP: Release my staff in your custody, they are exposed to #coronavirus
https://t.co/1i8odEyDxW… https://t.co/xp3qLE33b1"
1051,,"RT @AFPphoto: #Coronavirus #COVID19 #Italy
Venice comes back to life after lockdown.
📸 Andrea Pattaro #AFP
More pictures on AFP Forum: http…"
1052,,"Juztnowblog: Why schools may not be reopen this month or next m... https://t.co/aRRTxu4QYL

#COVID19 #coronavirus… https://t.co/du5gUnJzk6"
1053,,"RT @UN: #COVID19 is threatening progress made on ending child labour. 

On Friday's #NoChildLabour Day, @UNICEF &amp; @ILO are calling for poli…"
1054,,"RT @missdkingsbury: The #coronavirus has hastened the post-human era – @TechCrunch 

https://t.co/0A9LUasuN9 @pierrepinna @Fabriziobustama…"
1055,,RT @dwnews: Researchers around the world are working overtime to create a vaccine that would bring a permanent end to the #coronavirus pand…
1056,,"RT @UNFPA_ESARO: ⚠️ 2 million cases of female genital mutilation could take place by 2030, if we don't speed up efforts to stop the spread…"
1057,,"RT @KnowCovid19: Since the breakout of the novel #Coronavirus Pandemic in Wuhan, China, over 7 million people have been infected worldwide.…"
1058,,"RT @veekaycleaning: The plateau state Government has made it compulsory for all institutions,churches,markets e.t.c to ensure they disinfec…"
1059,,"RT @drbellanifemi: Soldiers without guns. 
With my colleagues before entering the red zone to attend to our #COVID19 patients. https://t.co…"
1060,,RT @_bleue__: Baby come gimme something....
1061,,"RT @NCDCgov: FAQs ON #COVID19 CASE MANAGEMENT

Is #COVID19 a severe form of malaria?

Though #COVID19 presents with symptoms similar to mal…"
1062,,"RT @cobbo3: Botswana, which ended a 48-day national coronavirus lockdown late last month, reinstates strict virus lockdown in capital city…"
1063,,"RT @olusogaowoeye: If Buhari had not being an upright man,if Asiwaju had not stood up to them,if #COVID19 had not happened,Oshiomole would…"
1064,,RT @Katfwang: I will be sharing about the motivation for starting YenExpress Nig. and how to innovate as a community in times of uncertaint…
1065,,RT @nighealthwatch: Funding epidemic preparedness is no longer an option. It is a necessity. #COVID19 has shown epidemics do happen and can…
1066,,"Figures for New Cases of Covid-19 Around The  World  As At 12/Jun/2020
#understandingmydata #COVID19… https://t.co/mVkJTBBJrE"
1067,,"RT @Babanasidi01: @SKigaani It's epidemic. Destroying our environment, other animals, ozon layer and now we're destroying our values and cu…"
1068,,"RT @taran_adarsh: Keeping in mind the current scenario, here's a pic shared by the makers of #CoolieNo1... Stars #VarunDhawan and #SaraAliK…"
1069,,"RT @page36news: #COVID19: @wizkidayo Mocks The Healing Power Of Nigerian Pastors.

VISIT https://t.co/XduqfBGmIy https://t.co/iGMfpPIWmP"
1070,,"Total Confirmed #COVID19 Cases Hit Over 15,000 In Nigeria
Click: https://t.co/sZY3WqjBrs

#COVID19Nigeria… https://t.co/Hh4OEaKt38"
1071,,The latest AgricBiz! https://t.co/Fok4ZjZOy4 Thanks to @benonicitytimes @ExecutiveIris @prakashvs23 #foodsecurity #covid19
1072,,"RT @irep_foundation: Literally, it's 'known' that FGM happens in December holidays in West Pokot County. But with the apparent condition of…"
1073,,"RT @UN_SPExperts: This year, #AlbinismDay is being celebrated in unusual times. #COVID19 has exacerbated the difficult situation faced by p…"
1074,,"RT @NIKE_EDWARD: 39. 4m Nigerians might be unemployed by end of 2020 - Osinbajo https://t.co/MdCIfcP9tJ DON'T WAIT UNTIL YOU ARE SACKED, RE…"
1075,,RT @Nifce4: It's hard to isolate in a refugee camp. You can help prevent transmission of #COVID19 in vulnerable communities with health inf…
1076,,"RT @sureshgeorge: When the history of #COVID19 is read by future generations, pray it includes the #kindness of strangers, the untold stori…"
1077,,This article is featured on the @ResearchGate #COVID19 community page. Read it here: https://t.co/p5zsbsxLfn
1078,,RT @IITA_IFADCARE: The latest The youth-agpolicy Daily! https://t.co/uRRCrFVUzm Thanks to @unhabitatyouth #covid19 #mifscholar
1079,,RT @e_mogaji: My article is featured on the @ResearchGate #COVID19 community page. Read it here:  https://t.co/fEA7QG6WvO
1080,,Install CryptoTab browser and get real Bitcoins for using it. Your earnings will keep growing as long as you're wat… https://t.co/xqof1hNjGo
1081,,"The Church is opening for service on Sunday 21 June, 2020

Please note these requirements by the Ogun State govt.
1… https://t.co/MExoBPEH2T"
1082,,Comedian Dave Chappelle has been organizing Series of concerts despite the effect of Covid 19 on the world and most… https://t.co/X3rE75ZyiW
1083,,"RT @UN: Let's share ideas on how to achieve a global ceasefire, heal our planet &amp; turn the #COVID19 crisis into an opportunity for peace.…"
1084,,RT @amkingdarey: So today with @Roys_Foundation I had the opportunity to visit the same street I grew up in Kakuri - Kaduna for the #Widows…
1085,,"RT @page36news: Governor @GovUmarGanduje Technically Declares An End To #COVID19 In Kano State, Orders The Reopening Of Football Viewing Ce…"
1086,,RT @FBI: Do you shop online? You should beware of sellers who demand you pay fees related to fake #COVID19 shipping laws or regulations. Th…
1087,,#COVID19 is very real ooo. Abians why are you guys still doubtful? I lost a friend to it yesterday 😔😭. Abia is 3rd… https://t.co/Dt2DtODEUZ
1088,,Generate your Doge by completing simple tasks https://t.co/rXeGXpnaTJ #Seattlechaz #ResilientKhafi #365daysnetflix… https://t.co/ObxnNiByjv
1089,,"RT @perlnigeria: Join the Conversation 

Tune in tomorrow at 8am live on Radio Link @ https://t.co/bIlDE1h30w  
as guests discuss the  impa…"
1090,,"Click on the link below n enjoy https://t.co/tf0fCEzoXR
Audio + Video: MarQoz - “Jealousy”… https://t.co/bf5UXW1Mkw"
1091,,"RT @AgbajeTai: ""Allah will not forgive anyone for associating something with Him, while He will forgive whoever He wishes for anything besi…"
1092,,"RT @shoesnxtdoor: Picture 1 or Picture 2??
.
Price N7,000
.
🚚Delivery within nationwide 🇳🇬

#enugutwitter #postyourman #madeinnigeria #hust…"
1093,,"RT @antonioguterres: Saturday marks the 100-day countdown to #PeaceDay.

We are living through a difficult time, but we can turn the #COVID…"
1094,,"RT @ahm_joan: *JOAN'S COLLECTIONS*
#6ix9nine #BUHARIHasFailed #COVID19 #DemocracyDay2020 #level4lockdown # https://t.co/vVehgOvMZx"
1095,,RT @gulf_news: Nearly 160 #coronavirus #vaccines are in the works. Here's a closer look at the science #COVID19 https://t.co/3T7qRPhIuS
1096,,Reading about #BlackLivesMattters #Hushpuppi sorry #khafiprays and how the world is ending because of the #COVID19… https://t.co/bIC1F5zQvY
1097,,Black boiz #Music #afrobeats #Budget2020 #twentyonepilots #Ovnis #Promo #TrendingNow #Latestnews #LoveStory… https://t.co/MNHZfLIxn7
1098,,"If that's the case then everyone in Calabar is infected already
Over 50% of Calabar's population have been sufferin… https://t.co/9VA78gwsUe"
1099,,RT @smilebuildersng: Still on #Covid19 https://t.co/waXE1kyC94
1100,,"RT @NGnewsbay: Click on the link below n enjoy https://t.co/tf0fCEzoXR
Audio + Video: MarQoz - “Jealousy” 

https://t.co/ExHtu36IXG

https:…"
1101,,RT @JustACTIONS: 👏 @GrahamHamish &amp; @Oxygen4life1 for generating much-needed evidence on access to medical #oxygen in LMICs. #EveryBreathCou…
1102,,"@Europarl_EN 18 Days to DDay
@UNDESA @UN @ilo @WHO @WorldBank @imf
@wto @UNWTO
EU &amp; Non EU Biz cant survive #Brexit… https://t.co/wax07mAqZi"
1103,,"RT @GodwinValerie1: Hi everyone
My team finally made a quiz app and we are in need of downloads and reviews, please we need you to download…"
1104,,"RT @ConservativeJi1: On Wednesday of this week, there was ONLY ONE (1) hospitalization in the ENTIRE State of #Arizona for #COVID19!

If yo…"
1105,,"How is your #saturday going?!!!

https://t.co/Uufj78YQ5f

#SaturdayMotivation #COVID19 #oneheartnaija… https://t.co/l5SK2LKLrV"
1106,,If You are interested in Joining an Apple Music Family Plan Of 6 Members And We all get to be sharing the Money eve… https://t.co/XvLgrb6FPN
1107,,"RT @eyooekpo: No. 9? 88,000 after 4 months? Mauritius, No. 5 with a population of 1.3m, less than Yaba or Surulere in Lagos, has tested 10%…"
1108,,"RT @Oyinlayo_: Still taking weekend orders
#AishaBuhari #khafi #ibadan #ibadanfoodvendors #Messi #MercyEke #ibadanfoods #COVID19 #SaturdayM…"
1109,,"RT @FAO: Our food systems are failing us. And #COVID19 is making things worse.

We must invest in the future &amp; transform our food systems t…"
1110,,"This fly don't seem to be happy about this. SAY NO TO RAPE!

#SayNoToRapist #oneheartnaija #nkemowoh #COVID19… https://t.co/cxDF0QWi0m"
1111,,RT @BashirAhmaad: To whom it may concern! #COVID19 https://t.co/Tle2auwNO0
1112,,"📢 NOA #COVID19 SENSITIZATION CAMPAIGN 📢

As #NOATeam takes safety messages in local dialects across the country to… https://t.co/aJ89QFFf5P"
1113,,"RT @atiku: Even as restrictions are being lifted, Nigerians cannot afford to be complacent about #COVID19. Despite our best efforts, we con…"
1114,,@OkikiAmosun He introduced them and stepped down into the hallowed chambers to debate them while the Deputy preside… https://t.co/fvVWBGy4ED
1115,,Only God is omni-potent. Everything on this earth has a limitation https://t.co/PFvh2AKfzf
1116,,"REVEALED: Face masks ‘prevented 144,000 COVID-19 cases’ in #Italy, New York | TheCable https://t.co/sxfPlKAWe6… https://t.co/klgx84pQeY"
1117,,"RT @NOA_Nigeria: 📢 NOA #COVID19 SENSITIZATION CAMPAIGN 📢

As #NOATeam takes safety messages in local dialects across the country to #StopTh…"
1118,,"RT @Andyokoro_: Mad ooo @rihanna just replied me ...

Finallllly since May..

Mad..

Rihanna said 10k retweet 
For a hangout with her..

Pl…"
1119,,My name is Olamide Eniola-Peters and I'm made for more. #oneheartnaija #COVID19 #SaturdayMotivation
