,hashtags,timestamp,text,screen_name,likes,retweets
1922,"['Coronavirus', 'COVID19', 'IndiaFightsCorona']",2020-04-05 14:25:26,"Union Health Minister @drharshvardhan visits AIIMS Jhajjar, takes stock of preparedness against #Coronavirus pandemic

This and more updates in today's edition of #COVID19 Bulletin from PIB 

#IndiaFightsCorona 

Read here : https://pib.gov.in/PressReleseDetailm.aspx?PRID=1611429# …pic.twitter.com/n98aipWSMY",PIB_India,187,34
1923,"['AtHomeAt9', 'IndiaFightsCorona', '9baje9minutepic']",2020-04-05 10:59:36,"Tonight at 9,  let's be a part of the collective resolve of 130 crore Indians illuminating the fight against the darkness of coronavirus

let's observe strict S O C I A L    D I S T A N C I N G and Stay #AtHomeAt9
#IndiaFightsCorona #9baje9minutepic.twitter.com/j0TqRsRwcc",PIB_India,437,132
1924,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic', 'COVID2019']",2020-04-05 10:32:27,"LIVE Now: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
@MoHFW_INDIA

WATCH on PIB's
YouTube: https://youtu.be/CQDqY5zpkbA 
Facebook: http://facebook.com/pibindia 
#IndiaFightsCorona #COVID19Pandemic #COVID2019",PIB_India,383,98
1925,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-05 10:18:28,"LIVE Shortly: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA

WATCH on PIB's
YouTube: https://youtu.be/CQDqY5zpkbA 
Facebook: http://facebook.com/pibindia ",PIB_India,114,32
1926,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-04 10:34:13,"LIVE NOW: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA

WATCH on PIB's

YouTube: https://youtu.be/NDV_BIoy2RI 
Facebook: http://facebook.com/pibindia ",PIB_India,332,69
1927,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-04 09:47:49,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
: 4 PM

#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA

WATCH on PIB's

YouTube: https://youtu.be/NDV_BIoy2RI 
Facebook: http://facebook.com/pibindia ",PIB_India,147,47
1928,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-03 10:40:33,"LIVE NOW: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIAhttps://youtu.be/a_LNpXah9rM ",PIB_India,326,84
1929,['Coronavirus'],2020-04-03 04:18:35,"""The manner in which you had expressed gratitude to all those fighting against the #Coronavirus on Sunday 22nd March, has today become an example for all countries. Many are replicating it now.""

Read full text of PM's video address to the nation 
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1610546# …",PIB_India,170,40
1930,"['COVID19', 'Coronavirus', 'IndiaFightsCorona']",2020-04-02 13:43:39,"Government launches a mobile app called ‘AarogyaSetu’ to bring the people of India together in a resolute fight against #COVID19

The app will enable people to self-assess their risk for catching #Coronavirus infection

#IndiaFightsCorona
 https://pib.gov.in/PressReleasePage.aspx?PRID=1610301# …pic.twitter.com/ihqDyPDH1w",PIB_India,248,127
1931,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-04-02 10:37:26,"LIVE: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/3Ne4JSXnELI 

Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,234,57
1932,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-04-02 09:51:21,"LIVE shortly: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
: 4:00 PM

#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/3Ne4JSXnELI 

Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,114,26
1933,"['COVID19Updates', 'Coronavirus']",2020-04-01 11:25:04,"#COVID19Updates
1637 confirmed cases 
38 people died (including 3 new deaths  from yesterday)
132 person cured/discharged after recovery

@MoHFW_INDIA media briefing on current Novel #Coronavirus situation",PIB_India,193,84
1934,['Coronavirus'],2020-04-01 11:03:09,".@IAF_MCC continues Its Support towards Fight against #Coronavirus

IAF has airlifted nearly 25 Tons of essential medical supplies in the last three days; several quarantine facilities created at various IAF bases across the country

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1609878 …",PIB_India,361,71
1935,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-04-01 10:35:13,"LIVE Now

Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/JYdAyjjaGsg 
Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,292,88
1936,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-04-01 10:22:06,"LIVE Shortly 

Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/JYdAyjjaGsg 

Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,40,15
1937,"['COVID19', 'Coronavirus', 'IndiaFightsCorona']",2020-03-31 09:13:19,".@moayush urges diligence in #COVID19 claims and initiates work for scientific and evidence-based solutions to fight #Coronavirus
#IndiaFightsCorona

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1609523# …",PIB_India,42,12
1938,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-29 10:37:33,"LIVE : Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/nbeEUrlrCaE 
Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,322,76
1939,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-29 09:50:55,"Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
: 4:00 PM

#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/nbeEUrlrCaE 
Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,138,45
1940,"['Coronavirus', 'IndiaFightsCorona', 'CoronaUpdate']",2020-03-28 10:31:41,"LIVE NOW

Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in New Delhi

#IndiaFightsCorona #CoronaUpdate 

Watch on PIB's

YouTube: https://youtu.be/Hpa7OYMGbNQ 
Facebook: https://facebook.com/pibindia/ 
@MoHFW_INDIA",PIB_India,261,72
1941,"['Coronavirus', 'IndiaFightsCorona', 'CoronaUpdate']",2020-03-28 09:35:59,"LIVE Shortly

Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in New Delhi

#IndiaFightsCorona #CoronaUpdate 

Watch on PIB's

YouTube: https://youtu.be/Hpa7OYMGbNQ 
Facebook: https://www.facebook.com/pibindia/ 
@MoHFW_INDIA",PIB_India,121,43
1942,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-27 10:35:24,"LIVE Now 

Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/3x5_R2irteo 
Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,361,78
1943,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-27 10:27:40,"LIVE Shortly 

Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/3x5_R2irteo 
Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,124,40
1944,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-26 10:38:00,"Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/LTGzjkPcQUo 

Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,285,66
1945,"['G20VirtualSummit', 'Coronavirus', 'IndiaFightsCorona', '21daylockdown']",2020-03-25 18:02:14,"PM @narendramodi to participate in #G20VirtualSummit on Thursday, 26th March, 2020 to discuss on the issues related to #Coronavirus
#IndiaFightsCorona #21daylockdown
@PMOIndia
 https://pib.gov.in/PressReleasePage.aspx?PRID=1608207# …",PIB_India,328,70
1946,"['Varanasi', 'Coronavirus', 'IndiaFightsCorona', '21daylockdown']",2020-03-25 18:01:30,"Text of PM @narendramodi's interaction with the people of #Varanasi on the menace of #Coronavirus
#IndiaFightsCorona #21daylockdown
@PMOIndia 

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1608208# …",PIB_India,98,33
1947,"['Varanasi', 'Coronavirus', '21daylockdown', 'IndiaFightsCorona']",2020-03-25 15:03:52,"PM @narendramodi addresses people of #Varanasi on menace of #Coronavirus through video conferencing; urges people to understand facts & not believe in rumours

#21daylockdown #IndiaFightsCorona

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1608133# …pic.twitter.com/oUJYTpIyKk",PIB_India,465,67
1948,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-25 13:04:59,"LIVE : Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/rBgfLReK_Ys https://www.pscp.tv/w/1rmxPAbYQMMKN ",PIB_India,232,89
1949,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-25 12:52:40,"LIVE Shortly: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/rBgfLReK_Ys 
@MoHFW_INDIA",PIB_India,145,42
1950,"['CoronaVirus', 'COVID19', 'CoronavirusLockdown']",2020-03-24 15:29:05,"The Central Government has made an allocation of Rs. 15,000 crore for strengthening Nation's health infrastructure for treatment of #CoronaVirus patients: PM @narendramodi  1/2

#COVID19 #CoronavirusLockdown",PIB_India,576,168
1951,"['CoronaVirus', 'LakshmanRekha', 'COVID19', 'StayHomeStaySafe']",2020-03-24 15:26:19,"The only way to protect us from #CoronaVirus is not to cross the #LakshmanRekha of our homes: PM @narendramodi 

Watch LIVE: https://youtu.be/iSdXynpQkUA 
#COVID19 #StayHomeStaySafe",PIB_India,141,46
1952,"['coronavirus', 'StayHome', 'IndiaFightsCoronavirus', 'StayAtHomeSaveLiveshttps']",2020-03-24 05:53:34,"Prime Minister @NarendraModi will address the nation at 8:00 PM today 

#coronavirus #StayHome #IndiaFightsCoronavirus #StayAtHomeSaveLiveshttps://twitter.com/narendramodi/status/1242323791436320768 …",PIB_India,464,107
1953,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-23 10:49:30,"Live Now: 

Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/AlrAbXwSa_A 

Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,118,48
1954,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-23 10:47:53,"Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's

YouTube: https://youtu.be/AlrAbXwSa_A 

Facebook: https://facebook.com/pibindia 
@MoHFW_INDIA",PIB_India,150,53
1955,"['IndiaFightsCorona', 'Coronavirus', 'Covid_19india', 'COVIDー19pic']",2020-03-22 12:17:31,"List of 75 Indian districts where only essential services will be operational from tomorrow till March 31. 

#IndiaFightsCorona
#Coronavirus #Covid_19india #COVIDー19pic.twitter.com/MKZZsbchcD",PIB_India,3006,1681
1956,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-22 10:32:30,"LIVE Now

Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's
YouTube: https://youtu.be/0pClHlJVMO8 
Facebook: https://facebook.com/pibindia https://www.pscp.tv/w/1lPKqVqyNpWGb ",PIB_India,791,466
1957,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-22 10:13:40,"LIVE Shortly

Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi
#IndiaFightsCorona #COVID19

Watch on #PIB's
YouTube: https://youtu.be/0pClHlJVMO8 
Facebook: https://facebook.com/pibindia pic.twitter.com/ZjBjjzzEfm",PIB_India,87,34
1958,"['Coronavirus', 'JantaCurfew', 'JantaCurfewMarch22', 'IndiaFightsCoronahttps']",2020-03-22 06:57:38,"Together we will fight #Coronavirus
#JantaCurfew #JantaCurfewMarch22 #IndiaFightsCoronahttps://twitter.com/PIB_Guwahati/status/1241602882832601088 …",PIB_India,482,56
1959,"['JantaCurfew', 'AIIMSDelhi', 'CoronaVirus']",2020-03-22 03:00:05,"Good Morning India !!
The first hour of #JantaCurfew is over...

In next half an hour we will be tweeting what #AIIMSDelhi has prepared on #CoronaVirus

Do check out pic.twitter.com/536oQtwOhE",PIB_India,824,220
1960,"['NewDelhi', 'Coronavirus', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-21 10:54:29,"LIVE Now from National Media Centre in #NewDelhi 

Media briefing on current Novel #Coronavirus situation in the country

#IndiaFightsCorona #COVID19

Watch on #PIB's
YouTube: https://youtu.be/Px-xJhG1JMM 
Facebook: https://facebook.com/pibindia https://www.pscp.tv/w/1rmxPARnQjQKN ",PIB_India,223,108
1961,['COVID19'],2020-03-21 10:19:22,".@shipmin_india issues instructions to all major and minor ports for dealing with novel coronavirus #COVID19 pandemic

Detail: https://www.mohfw.gov.in/pdf/DGSOrder04of2020.pdf …",PIB_India,50,20
1962,"['NewDelhi', 'Coronavirus', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-21 07:47:49,"LIVE at 4 PM from National Media Centre in #NewDelhi 

Media briefing on current Novel #Coronavirus situation in the country

#IndiaFightsCorona #COVID19

Watch on #PIB's
YouTube: https://youtu.be/Px-xJhG1JMM 
Facebook: https://facebook.com/pibindia pic.twitter.com/UIrt4dSWME",PIB_India,55,34
1963,"['CoronaVirus', 'IndiaFightsCorona', 'CovidIndiapic']",2020-03-20 13:51:12,"Help yourself and others by following these Do's and Don'ts  to stay safe from Novel #CoronaVirus
#IndiaFightsCorona #CovidIndiapic.twitter.com/cc0u1zaKpd",PIB_India,126,61
1964,"['NewDelhi', 'Coronavirus', 'IndiaFightsCorona', 'COVID19', 'PIB']",2020-03-20 10:34:24,"LIVE from National Media Centre in #NewDelhi 

Media briefing on current Novel #Coronavirus situation in the country

#IndiaFightsCorona #COVID19

Watch on #PIB's
YouTube: https://youtu.be/YCUgJLu-3WI 
Facebook: https://www.facebook.com/pibindia https://www.pscp.tv/w/1lPKqVqgvALGb ",PIB_India,292,73
1965,"['COVID19', 'Coronavirus', 'CoronaStopKaroNa', 'JanataCurfewMarch22', 'CoronavirusOutbreakindia', 'CoronaVirusUpdatepic']",2020-03-20 09:28:07,"The outbreak of #COVID19 is a global challenge. A joint effort from all of us and following preventive measures can significantly help prevent the spread of #Coronavirus.

#CoronaStopKaroNa #JanataCurfewMarch22 #CoronavirusOutbreakindia #CoronaVirusUpdatepic.twitter.com/qL8rTtwnfZ",PIB_India,92,53
1966,"['CoronaVirus', 'JantaCurfew', 'IndiaFightsCorona', 'IndiaComeTogether']",2020-03-20 08:12:59,"Together We Fight #CoronaVirus 

Together We Observe #JantaCurfew
22 March - 7 AM - 9 PM 

@narendramodi #IndiaFightsCorona #IndiaComeTogether
@PMOIndia",PIB_India,163,40
1967,"['COVID19', 'Coronavirus', 'CoronaStopKaroNa', 'JanataCurfewMarch22', 'CoronavirusOutbreakindia', 'CoronaVirusUpdatepic']",2020-03-20 07:02:50,"Together we can fight #COVID19!

Protect yourself and others from #Coronavirus
#CoronaStopKaroNa #JanataCurfewMarch22 #CoronavirusOutbreakindia #CoronaVirusUpdatepic.twitter.com/nrqcmkltZZ",PIB_India,40,19
1968,"['Coronavirus', 'CoronaVirusUpdate']",2020-03-19 13:10:26,"Additional Advisory for Novel #Coronavirus Disease

#CoronaVirusUpdate 

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1607204# …pic.twitter.com/KqPbNe5DGv",PIB_India,41,29
1969,"['GoM', 'COVID2019', 'CoronaVirusUpdatepic']",2020-03-19 11:14:28,"Union Minister @drharshvardhan chairs a high-level meeting of the Group of Ministers #GoM to discuss on Novel Coronavirus #COVID2019 – India’s Public Health Response, in New Delhi

#CoronaVirusUpdatepic.twitter.com/iszd1wLhvi",PIB_India,135,36
1970,"['Coronavirus', 'coronavirusindia', 'COVID2019indiahttps']",2020-03-19 07:27:36,"#Coronavirus does not spread by eating meat, poultry, fish and eggs.

#coronavirusindia #COVID2019indiahttps://twitter.com/MoHFW_INDIA/status/1240538590200946691 …",PIB_India,273,89
1971,"['Coronavirus', 'IndiaFightsCorona', 'COVID2019India']",2020-03-19 06:26:04,"What is #Coronavirus?

Fully accessible video for divyangjan
#IndiaFightsCorona #COVID2019India
@MoHFW_INDIA @UNinIndiahttps://twitter.com/socialpwds/status/1240471211965952000 …",PIB_India,63,18
1972,"['Coronavirus', 'SocialDistancing', 'COVID2019india', 'IndiaFightsCorona']",2020-03-19 05:38:19,"Do your part to mitigate the impact of #Coronavirus: Maintain a distance of at least one metre when you visit public places & follow these do's and don'ts.

#SocialDistancing #COVID2019india #IndiaFightsCorona
@MoHFW_INDIA @drharshvardhanhttps://twitter.com/MoHFW_INDIA/status/1240507885886603265 …",PIB_India,108,49
1973,"['COVID19', 'Coronavirus', 'COVID2019india']",2020-03-18 17:27:17,"Prime Minister @narendramodi chairs high-level meeting to review the ongoing efforts to contain #COVID19; expresses gratitude to all those at the forefront of combating #Coronavirus
#COVID2019india
@PMOIndia 

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1607033# …",PIB_India,199,55
1974,"['NoToCorana', 'Coronavirus', 'Covid19', 'PrecautionAgainstCOVID19https']",2020-03-18 17:16:02,"Keep distance between yourself and other people to keep yourself & others safe. 

#NoToCorana #Coronavirus #Covid19
#PrecautionAgainstCOVID19https://twitter.com/DelhiAirport/status/1240295568548782080 …",PIB_India,321,75
1975,"['COVID19', 'Coronavirus', 'COVID2019India', 'CovidIndia', 'IndiaFightsCorona']",2020-03-18 12:18:49,"Indian Railways constitutes #COVID19 Rapid Response team to coordinate the effort to prevent the spread of #Coronavirus across all the zones.

#COVID2019India #CovidIndia #IndiaFightsCorona
https://pib.gov.in/PressReleseDetail.aspx?PRID=1606871 …pic.twitter.com/xcvnEK6vvh",PIB_India,64,36
1976,"['CoronaVirus', 'COVID2019India', 'CovidIndia', 'IndiaFightsCorona']",2020-03-18 12:16:15,"As part of National efforts in fighting the spread of #CoronaVirus, Indian railways has taken a number of measures to ensure the safety of passengers. 

#COVID2019India #CovidIndia #IndiaFightsCorona
https://pib.gov.in/PressReleseDetail.aspx?PRID=1606871 …pic.twitter.com/Cb2mNoWGfk",PIB_India,70,32
1977,"['CoronaVirusUpdate', 'Coronavirus', 'COVIDIndia']",2020-03-18 10:21:58,"#CoronaVirusUpdate - Union Minister @drharshvardhan reviews actions taken and further preparedness on Novel #Coronavirus; directs the dedicated teams to regularly inspect and monitor the quarantine facilities 

@MoHFW_INDIA
#COVIDIndia

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1606891# …",PIB_India,40,23
1978,"['CoronaVirus', 'IndiaFightsCorona', 'CovidIndiapic']",2020-03-18 04:55:39,"Help yourself and others by following these Do's and Don'ts  to stay safe from Novel #CoronaVirus
#IndiaFightsCorona #CovidIndiapic.twitter.com/KmgipS6VCJ",PIB_India,477,230
1979,"['MythBusters', 'coronavirus', 'COVID2019', 'covidindia', 'IndiaFightsCoronapic']",2020-03-17 19:47:40,"#MythBusters
Are hand dryers effective in killing the new #coronavirus?

NO. To protect yourself against #COVID2019, you should frequently clean your hands with an alcohol-based hand rub or wash them with soap and water.

#covidindia
#IndiaFightsCoronapic.twitter.com/4wXPGKSGQ3",PIB_India,130,68
1980,"['CoronaVirus', 'IndiaFightsCoronavirus', 'COVID19']",2020-03-17 12:30:04,"Union Home Secretary reviews the level of preparedness to contain #CoronaVirus threat with states bordering Nepal, Bhutan, Bangladesh and Myanmar (1/2)

#IndiaFightsCoronavirus #COVID19 

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1606768# ….",PIB_India,36,20
1981,"['Coronavirus', 'COVID19', 'IndiaFightsCorona']",2020-03-17 08:05:04,"Additional Travel Advisory for Novel #Coronavirus Disease #COVID19
#IndiaFightsCorona 

Read more: https://pib.gov.in/PressReleasePage.aspx?PRID=1606659# …pic.twitter.com/3OgTcxDK1t",PIB_India,285,121
1982,"['CoronaVirus', 'COVID19', 'IndiaFightsCoronapic']",2020-03-16 10:08:38,"24x7 National Helpline Nos for queries on #CoronaVirus
-1075
-011-23978046

Together we can fight #COVID19. #IndiaFightsCoronapic.twitter.com/Rqdolx5oVR",PIB_India,155,101
1983,"['COVID19', 'CoronaVirus', 'HelpUsToHelpYou', 'CoronavirusOutbreakpic']",2020-03-16 08:03:08,"#COVID19 Update

New National helpline no for queries on #CoronaVirus

In addition to this, state helpline numbers continue to remain the same.

#HelpUsToHelpYou #CoronavirusOutbreakpic.twitter.com/cJoBz3PJoE",PIB_India,592,348
1984,"['COVID19', 'coronavirus', 'Coronaindia', 'CoronavirusOutbreakpic']",2020-03-15 21:19:14,"If you have returned from #COVID19 affected countries

                                     OR
If you have been in contact with a person suspected/confirmed of novel #coronavirus , then 

FOLLOW THESE IMPORTANT PRECAUTIONS 
#Coronaindia
#CoronavirusOutbreakpic.twitter.com/CUGv95mDRL",PIB_India,300,125
1985,"['Coronavirus', 'CoronavirusOutbreak', 'Coronaindia', 'HelpUsToHelpYoupic']",2020-03-15 20:53:39,"Confused whether to wear masks or not and which one !!! 
Do check out the Guidelines on use of masks by public in order to prevent #Coronavirus infection
https://www.mohfw.gov.in/Useofmaskbypublic.pdf …
#CoronavirusOutbreak #Coronaindia
#HelpUsToHelpYoupic.twitter.com/0b4UtbFqcj",PIB_India,126,80
1986,"['coronavirus', 'CoronaIndia', 'CoronaOutbreakpic']",2020-03-15 13:34:34,"Check out the state-wise designated testing sites for #coronavirus across the country
#CoronaIndia #CoronaOutbreakpic.twitter.com/L2BQE7K24D",PIB_India,23,14
1987,"['Coronavirus', 'CoronaIndia', 'CoronaOutbreakpic']",2020-03-15 12:36:56,"107 confirmed cases of #Coronavirus in the country so far; 10 patients cured. 

#CoronaIndia #CoronaOutbreakpic.twitter.com/hjxXGkzlla",PIB_India,749,328
1988,"['Coronavirus', 'SayNo2Panic', 'SayYes2Precautions', 'CoronaIndia']",2020-03-15 09:11:05,"Washing hands frequently and thoroughly with soap and water can keep your family and friends safe from #Coronavirus infection.

#SayNo2Panic #SayYes2Precautions #CoronaIndia
@MoHFW_INDIA @drharshvardhanhttps://youtu.be/jdqyT3Var5A?list=PLzkvk19CaSlKEmnn9LTtTQ-Jg5MhCNiT6 …",PIB_India,295,69
1989,"['Coronavirus', 'COVID19', 'MythBusters', 'SayNo2Panic', 'SayYes2Precautions', 'CoronaOutbreakpic']",2020-03-15 07:57:17,"Let's get facts on #Coronavirus right
 Hand sanitizers are not the only solution
 Consuming meat, poultry, fish & eggs does not cause #COVID19
 Pets do not spread the virus

#MythBusters #SayNo2Panic #SayYes2Precautions #CoronaOutbreakpic.twitter.com/BXSc6Icahd",PIB_India,627,322
1990,"['Coronavirus', 'CoronaOutbreak', 'COVID19pic']",2020-03-15 06:38:47,"Helpline numbers  for all States/UTs for queries related to Novel #Coronavirus
#CoronaOutbreak #COVID19pic.twitter.com/4Z8nQol0JG",PIB_India,185,123
1991,"['CoronaVirus', 'CoronavirusPandemic', 'CoronaOutbreakpic']",2020-03-15 05:26:25,"Help yourself and others by following these Do's and Don'ts  to stay safe from Novel #CoronaVirus
#CoronavirusPandemic #CoronaOutbreakpic.twitter.com/bxY0r41v6a",PIB_India,284,89
1992,"['India', 'SAARC', 'Coronavirus', 'COVID19', 'CoronaOutBreak']",2020-03-15 04:48:27,"PM @narendramodi will lead #India at the video conference of all #SAARC nations to chalk out a strong common strategy to fight Novel #Coronavirus in the region.

#COVID19 #CoronaOutBreak
@PMOIndia @MoHFW_INDIAhttps://twitter.com/narendramodi/status/1238863869956644864 …",PIB_India,551,95
1993,"['Coronavirus', 'CoronavirusPandemic', 'COVID19']",2020-03-14 15:16:55,"Indian nationals are strongly advised to avoid all non-essential travel abroad and refrain from travelling to countries reporting high cases of Novel #Coronavirus.

#CoronavirusPandemic #COVID19
@MoHFW_INDIA @drharshvardhan

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1606428# …",PIB_India,85,44
1994,"['Coronavirus', 'CoronavirusPandemic', 'COVID19']",2020-03-14 12:59:56,"10,876 flights including 11,71,061 passengers screened at airports for #Coronavirus: Union Minister @HardeepSPuri
#CoronavirusPandemic #COVID19

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1606416# …pic.twitter.com/GsGqOedlSA",PIB_India,38,18
1995,"['Coronavirus', 'CoronavirusPandemic', 'COVID19pic']",2020-03-14 12:57:18,"Government to provide assistance for essential equipments/labs for response to Novel #Coronavirus under State Disaster Response Fund (SDRF).

#CoronavirusPandemic #COVID19pic.twitter.com/ayokj6HiDj",PIB_India,86,49
1996,"['Coronavirus', 'CoronavirusPandemic', 'COVID19pic']",2020-03-14 12:56:28,"Government to provide assistance for quarantine, sample collection and screening of Novel #Coronavirus cases under State Disaster Response Fund (SDRF).

#CoronavirusPandemic #COVID19pic.twitter.com/1ZFglOa1YX",PIB_India,333,98
1997,"['Coronavirus', 'NewDelhi', 'PIB']",2020-03-13 11:41:46,"LIVE Now

Media briefing on current Novel #Coronavirus situation in the country at the National Media Centre in #NewDelhi

Watch on #PIB's 
YouTube: https://youtu.be/qTGIQv-j5Po 
Facebook: https://facebook.com/pibindia https://www.pscp.tv/PIB_India/1BRJjQjaYRoGw …",PIB_India,80,38
1998,"['Coronavirus', 'NewDelhi', 'PIB']",2020-03-13 10:02:25,"LIVE at 5 PM

Media briefing on current Novel #Coronavirus situation in the country at the National Media Centre in #NewDelhi

Watch on #PIB's 
YouTube: https://youtu.be/qTGIQv-j5Po 
Facebook: https://www.facebook.com/pibindia pic.twitter.com/s2wbXMMazq",PIB_India,43,14
1999,"['Coronavirus', 'coronavirusindia']",2020-03-13 09:08:02,"Prime Minister @narendramodi calls for SAARC nations to chalk out a strong strategy to fight #Coronavirus
#coronavirusindia
@PMOIndia 

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1606229# …",PIB_India,194,51
